tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
1307,2017-12-01 07:33:41,2017-12-01 07:55:28,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,168,Subscriber,1988,1,
810,2017-12-01 07:33:46,2017-12-01 07:47:16,115,Porter Square Station,42.387995,-71.119084,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1648,Subscriber,1981,1,
995,2017-12-01 07:33:48,2017-12-01 07:50:23,115,Porter Square Station,42.387995,-71.119084,189,Kendall T,42.362427842912396,-71.08495473861694,1960,Subscriber,1981,1,
1015,2017-12-01 07:34:05,2017-12-01 07:51:00,115,Porter Square Station,42.387995,-71.119084,177,University Park,42.36264779118595,-71.10006093978882,846,Subscriber,1953,1,
523,2017-12-01 07:34:14,2017-12-01 07:42:58,139,Dana Park,42.361780439606044,-71.10809952020645,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1027,Subscriber,1982,1,
843,2017-12-01 07:34:21,2017-12-01 07:48:25,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,151,Surface Rd at India St,42.358155,-71.052163,1854,Subscriber,1934,1,
1242,2017-12-01 07:34:36,2017-12-01 07:55:19,115,Porter Square Station,42.387995,-71.119084,141,Kendall Street,42.363560158429884,-71.08216792345047,1615,Subscriber,1963,2,
824,2017-12-01 07:34:39,2017-12-01 07:48:23,98,Warren St at Chelsea St,42.371848,-71.060292,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1774,Subscriber,1962,1,
960,2017-12-01 07:34:42,2017-12-01 07:50:42,117,Binney St / Sixth St,42.366095,-71.086388,9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276,962,Subscriber,1974,1,
597,2017-12-01 07:34:49,2017-12-01 07:44:46,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,192,Purchase St at Pearl St,42.354659,-71.053181,872,Subscriber,1986,1,
1085,2017-12-01 07:34:56,2017-12-01 07:53:02,140,Danehy Park,42.388966,-71.132788,107,Ames St at Main St,42.3625,-71.08822,799,Subscriber,1962,1,
1205,2017-12-01 07:34:59,2017-12-01 07:55:05,78,Union Square - Somerville,42.379637,-71.095319,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,456,Subscriber,1993,2,
645,2017-12-01 07:35:08,2017-12-01 07:45:53,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,151,Surface Rd at India St,42.358155,-71.052163,1801,Subscriber,1978,1,
424,2017-12-01 07:35:25,2017-12-01 07:42:29,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304,312,Subscriber,1985,2,
1387,2017-12-01 07:35:45,2017-12-01 07:58:52,177,University Park,42.36264779118595,-71.10006093978882,192,Purchase St at Pearl St,42.354659,-71.053181,1337,Subscriber,1965,2,
169,2017-12-01 07:35:46,2017-12-01 07:38:36,47,Cross St at Hanover St,42.362811,-71.056067,151,Surface Rd at India St,42.358155,-71.052163,1618,Subscriber,1982,1,
